question,experiment,accuracy,keyStrokeDelay,device,answer,totalAnswers
controls_satisfactory,amt_bar,0.1,0,desktop,Agree,9
controls_satisfactory,amt_bar,0.1,0,desktop,Disagree,1
controls_satisfactory,amt_bar,0.1,0,desktop,Neither agree nor disagree,2
controls_satisfactory,amt_bar,0.1,0,desktop,Somewhat agree,3
controls_satisfactory,amt_bar,0.1,0,desktop,Somewhat disagree,2
controls_satisfactory,amt_bar,0.1,0,desktop,Strongly agree,9
controls_satisfactory,amt_bar,0.1,0,desktop,Strongly disagree,2
controls_satisfactory,amt_bar,0.1,100,desktop,Agree,7
controls_satisfactory,amt_bar,0.1,100,desktop,Disagree,9
controls_satisfactory,amt_bar,0.1,100,desktop,Somewhat agree,5
controls_satisfactory,amt_bar,0.1,100,desktop,Somewhat disagree,3
controls_satisfactory,amt_bar,0.1,100,desktop,Strongly agree,1
controls_satisfactory,amt_bar,0.1,100,desktop,Strongly disagree,4
controls_satisfactory,amt_bar,0.1,200,desktop,Agree,6
controls_satisfactory,amt_bar,0.1,200,desktop,Disagree,6
controls_satisfactory,amt_bar,0.1,200,desktop,Neither agree nor disagree,2
controls_satisfactory,amt_bar,0.1,200,desktop,Somewhat agree,3
controls_satisfactory,amt_bar,0.1,200,desktop,Somewhat disagree,7
controls_satisfactory,amt_bar,0.1,200,desktop,Strongly agree,2
controls_satisfactory,amt_bar,0.1,200,desktop,Strongly disagree,4
controls_satisfactory,amt_bar,0.1,50,desktop,Agree,4
controls_satisfactory,amt_bar,0.1,50,desktop,Disagree,9
controls_satisfactory,amt_bar,0.1,50,desktop,Neither agree nor disagree,7
controls_satisfactory,amt_bar,0.1,50,desktop,Somewhat agree,5
controls_satisfactory,amt_bar,0.1,50,desktop,Somewhat disagree,3
controls_satisfactory,amt_bar,0.1,50,desktop,Strongly agree,2
controls_satisfactory,amt_bar,0.3,0,desktop,Agree,5
controls_satisfactory,amt_bar,0.3,0,desktop,Disagree,4
controls_satisfactory,amt_bar,0.3,0,desktop,Neither agree nor disagree,5
controls_satisfactory,amt_bar,0.3,0,desktop,Somewhat agree,7
controls_satisfactory,amt_bar,0.3,0,desktop,Somewhat disagree,1
controls_satisfactory,amt_bar,0.3,0,desktop,Strongly agree,6
controls_satisfactory,amt_bar,0.3,0,desktop,Strongly disagree,1
controls_satisfactory,amt_bar,0.3,100,desktop,Agree,4
controls_satisfactory,amt_bar,0.3,100,desktop,Disagree,3
controls_satisfactory,amt_bar,0.3,100,desktop,Somewhat agree,7
controls_satisfactory,amt_bar,0.3,100,desktop,Somewhat disagree,4
controls_satisfactory,amt_bar,0.3,100,desktop,Strongly agree,6
controls_satisfactory,amt_bar,0.3,100,desktop,Strongly disagree,4
controls_satisfactory,amt_bar,0.3,200,desktop,Agree,6
controls_satisfactory,amt_bar,0.3,200,desktop,Disagree,1
controls_satisfactory,amt_bar,0.3,200,desktop,Neither agree nor disagree,2
controls_satisfactory,amt_bar,0.3,200,desktop,Somewhat agree,9
controls_satisfactory,amt_bar,0.3,200,desktop,Somewhat disagree,2
controls_satisfactory,amt_bar,0.3,200,desktop,Strongly agree,7
controls_satisfactory,amt_bar,0.3,200,desktop,Strongly disagree,2
controls_satisfactory,amt_bar,0.3,50,desktop,Agree,4
controls_satisfactory,amt_bar,0.3,50,desktop,Disagree,2
controls_satisfactory,amt_bar,0.3,50,desktop,Neither agree nor disagree,4
controls_satisfactory,amt_bar,0.3,50,desktop,Somewhat agree,9
controls_satisfactory,amt_bar,0.3,50,desktop,Somewhat disagree,6
controls_satisfactory,amt_bar,0.3,50,desktop,Strongly agree,5
controls_satisfactory,amt_bar,0.5,0,desktop,Agree,9
controls_satisfactory,amt_bar,0.5,0,desktop,Neither agree nor disagree,3
controls_satisfactory,amt_bar,0.5,0,desktop,Somewhat agree,10
controls_satisfactory,amt_bar,0.5,0,desktop,Somewhat disagree,4
controls_satisfactory,amt_bar,0.5,0,desktop,Strongly agree,3
controls_satisfactory,amt_bar,0.5,100,desktop,Agree,6
controls_satisfactory,amt_bar,0.5,100,desktop,Disagree,5
controls_satisfactory,amt_bar,0.5,100,desktop,Neither agree nor disagree,2
controls_satisfactory,amt_bar,0.5,100,desktop,Somewhat agree,6
controls_satisfactory,amt_bar,0.5,100,desktop,Somewhat disagree,5
controls_satisfactory,amt_bar,0.5,100,desktop,Strongly agree,3
controls_satisfactory,amt_bar,0.5,100,desktop,Strongly disagree,2
controls_satisfactory,amt_bar,0.5,200,desktop,Agree,10
controls_satisfactory,amt_bar,0.5,200,desktop,Disagree,2
controls_satisfactory,amt_bar,0.5,200,desktop,Neither agree nor disagree,3
controls_satisfactory,amt_bar,0.5,200,desktop,Somewhat agree,4
controls_satisfactory,amt_bar,0.5,200,desktop,Somewhat disagree,5
controls_satisfactory,amt_bar,0.5,200,desktop,Strongly agree,1
controls_satisfactory,amt_bar,0.5,200,desktop,Strongly disagree,5
controls_satisfactory,amt_bar,0.5,50,desktop,Agree,8
controls_satisfactory,amt_bar,0.5,50,desktop,Disagree,3
controls_satisfactory,amt_bar,0.5,50,desktop,Neither agree nor disagree,3
controls_satisfactory,amt_bar,0.5,50,desktop,Somewhat agree,10
controls_satisfactory,amt_bar,0.5,50,desktop,Somewhat disagree,1
controls_satisfactory,amt_bar,0.5,50,desktop,Strongly agree,5
controls_satisfactory,amt_bar,0.7,0,desktop,Agree,9
controls_satisfactory,amt_bar,0.7,0,desktop,Disagree,1
controls_satisfactory,amt_bar,0.7,0,desktop,Neither agree nor disagree,4
controls_satisfactory,amt_bar,0.7,0,desktop,Somewhat agree,12
controls_satisfactory,amt_bar,0.7,0,desktop,Strongly agree,2
controls_satisfactory,amt_bar,0.7,100,desktop,Agree,13
controls_satisfactory,amt_bar,0.7,100,desktop,Disagree,1
controls_satisfactory,amt_bar,0.7,100,desktop,Neither agree nor disagree,3
controls_satisfactory,amt_bar,0.7,100,desktop,Somewhat agree,8
controls_satisfactory,amt_bar,0.7,100,desktop,Somewhat disagree,2
controls_satisfactory,amt_bar,0.7,100,desktop,Strongly agree,3
controls_satisfactory,amt_bar,0.7,200,desktop,Agree,12
controls_satisfactory,amt_bar,0.7,200,desktop,Disagree,1
controls_satisfactory,amt_bar,0.7,200,desktop,Neither agree nor disagree,4
controls_satisfactory,amt_bar,0.7,200,desktop,Somewhat agree,9
controls_satisfactory,amt_bar,0.7,200,desktop,Strongly agree,3
controls_satisfactory,amt_bar,0.7,50,desktop,Agree,10
controls_satisfactory,amt_bar,0.7,50,desktop,Disagree,2
controls_satisfactory,amt_bar,0.7,50,desktop,Neither agree nor disagree,2
controls_satisfactory,amt_bar,0.7,50,desktop,Somewhat agree,9
controls_satisfactory,amt_bar,0.7,50,desktop,Somewhat disagree,1
controls_satisfactory,amt_bar,0.7,50,desktop,Strongly agree,2
controls_satisfactory,amt_bar,0.9,0,desktop,Agree,12
controls_satisfactory,amt_bar,0.9,0,desktop,Neither agree nor disagree,2
controls_satisfactory,amt_bar,0.9,0,desktop,Somewhat agree,4
controls_satisfactory,amt_bar,0.9,0,desktop,Strongly agree,11
controls_satisfactory,amt_bar,0.9,100,desktop,Agree,10
controls_satisfactory,amt_bar,0.9,100,desktop,Neither agree nor disagree,1
controls_satisfactory,amt_bar,0.9,100,desktop,Somewhat agree,9
controls_satisfactory,amt_bar,0.9,100,desktop,Somewhat disagree,2
controls_satisfactory,amt_bar,0.9,100,desktop,Strongly agree,8
controls_satisfactory,amt_bar,0.9,200,desktop,Agree,10
controls_satisfactory,amt_bar,0.9,200,desktop,Disagree,1
controls_satisfactory,amt_bar,0.9,200,desktop,Neither agree nor disagree,1
controls_satisfactory,amt_bar,0.9,200,desktop,Somewhat agree,7
controls_satisfactory,amt_bar,0.9,200,desktop,Somewhat disagree,2
controls_satisfactory,amt_bar,0.9,200,desktop,Strongly agree,7
controls_satisfactory,amt_bar,0.9,200,desktop,Strongly disagree,2
controls_satisfactory,amt_bar,0.9,50,desktop,Agree,15
controls_satisfactory,amt_bar,0.9,50,desktop,Neither agree nor disagree,1
controls_satisfactory,amt_bar,0.9,50,desktop,Somewhat agree,6
controls_satisfactory,amt_bar,0.9,50,desktop,Strongly agree,6
controls_satisfactory,amt_inline,0.1,0,desktop,Agree,9
controls_satisfactory,amt_inline,0.1,0,desktop,Disagree,6
controls_satisfactory,amt_inline,0.1,0,desktop,Neither agree nor disagree,3
controls_satisfactory,amt_inline,0.1,0,desktop,Somewhat agree,3
controls_satisfactory,amt_inline,0.1,0,desktop,Somewhat disagree,2
controls_satisfactory,amt_inline,0.1,0,desktop,Strongly agree,7
controls_satisfactory,amt_inline,0.1,100,desktop,Agree,2
controls_satisfactory,amt_inline,0.1,100,desktop,Disagree,4
controls_satisfactory,amt_inline,0.1,100,desktop,Neither agree nor disagree,3
controls_satisfactory,amt_inline,0.1,100,desktop,Somewhat agree,3
controls_satisfactory,amt_inline,0.1,100,desktop,Somewhat disagree,8
controls_satisfactory,amt_inline,0.1,100,desktop,Strongly agree,1
controls_satisfactory,amt_inline,0.1,100,desktop,Strongly disagree,9
controls_satisfactory,amt_inline,0.1,200,desktop,Agree,2
controls_satisfactory,amt_inline,0.1,200,desktop,Disagree,6
controls_satisfactory,amt_inline,0.1,200,desktop,Neither agree nor disagree,3
controls_satisfactory,amt_inline,0.1,200,desktop,Somewhat agree,6
controls_satisfactory,amt_inline,0.1,200,desktop,Somewhat disagree,7
controls_satisfactory,amt_inline,0.1,200,desktop,Strongly agree,1
controls_satisfactory,amt_inline,0.1,200,desktop,Strongly disagree,5
controls_satisfactory,amt_inline,0.1,50,desktop,Agree,5
controls_satisfactory,amt_inline,0.1,50,desktop,Disagree,6
controls_satisfactory,amt_inline,0.1,50,desktop,Neither agree nor disagree,2
controls_satisfactory,amt_inline,0.1,50,desktop,Somewhat agree,8
controls_satisfactory,amt_inline,0.1,50,desktop,Somewhat disagree,5
controls_satisfactory,amt_inline,0.1,50,desktop,Strongly agree,3
controls_satisfactory,amt_inline,0.1,50,desktop,Strongly disagree,2
controls_satisfactory,amt_inline,0.3,0,desktop,Agree,4
controls_satisfactory,amt_inline,0.3,0,desktop,Disagree,1
controls_satisfactory,amt_inline,0.3,0,desktop,Neither agree nor disagree,2
controls_satisfactory,amt_inline,0.3,0,desktop,Somewhat agree,11
controls_satisfactory,amt_inline,0.3,0,desktop,Somewhat disagree,4
controls_satisfactory,amt_inline,0.3,0,desktop,Strongly agree,6
controls_satisfactory,amt_inline,0.3,100,desktop,Agree,8
controls_satisfactory,amt_inline,0.3,100,desktop,Disagree,7
controls_satisfactory,amt_inline,0.3,100,desktop,Neither agree nor disagree,2
controls_satisfactory,amt_inline,0.3,100,desktop,Somewhat agree,9
controls_satisfactory,amt_inline,0.3,100,desktop,Somewhat disagree,2
controls_satisfactory,amt_inline,0.3,100,desktop,Strongly agree,1
controls_satisfactory,amt_inline,0.3,100,desktop,Strongly disagree,1
controls_satisfactory,amt_inline,0.3,200,desktop,Agree,6
controls_satisfactory,amt_inline,0.3,200,desktop,Disagree,5
controls_satisfactory,amt_inline,0.3,200,desktop,Neither agree nor disagree,5
controls_satisfactory,amt_inline,0.3,200,desktop,Somewhat agree,8
controls_satisfactory,amt_inline,0.3,200,desktop,Somewhat disagree,4
controls_satisfactory,amt_inline,0.3,200,desktop,Strongly agree,1
controls_satisfactory,amt_inline,0.3,200,desktop,Strongly disagree,1
controls_satisfactory,amt_inline,0.3,50,desktop,Agree,5
controls_satisfactory,amt_inline,0.3,50,desktop,Disagree,6
controls_satisfactory,amt_inline,0.3,50,desktop,Neither agree nor disagree,1
controls_satisfactory,amt_inline,0.3,50,desktop,Somewhat agree,12
controls_satisfactory,amt_inline,0.3,50,desktop,Somewhat disagree,1
controls_satisfactory,amt_inline,0.3,50,desktop,Strongly agree,4
controls_satisfactory,amt_inline,0.3,50,desktop,Strongly disagree,1
controls_satisfactory,amt_inline,0.5,0,desktop,Agree,9
controls_satisfactory,amt_inline,0.5,0,desktop,Disagree,1
controls_satisfactory,amt_inline,0.5,0,desktop,Neither agree nor disagree,5
controls_satisfactory,amt_inline,0.5,0,desktop,Somewhat agree,7
controls_satisfactory,amt_inline,0.5,0,desktop,Somewhat disagree,1
controls_satisfactory,amt_inline,0.5,0,desktop,Strongly agree,6
controls_satisfactory,amt_inline,0.5,0,desktop,Strongly disagree,1
controls_satisfactory,amt_inline,0.5,100,desktop,Agree,4
controls_satisfactory,amt_inline,0.5,100,desktop,Disagree,2
controls_satisfactory,amt_inline,0.5,100,desktop,Neither agree nor disagree,2
controls_satisfactory,amt_inline,0.5,100,desktop,Somewhat agree,9
controls_satisfactory,amt_inline,0.5,100,desktop,Somewhat disagree,7
controls_satisfactory,amt_inline,0.5,100,desktop,Strongly agree,1
controls_satisfactory,amt_inline,0.5,100,desktop,Strongly disagree,5
controls_satisfactory,amt_inline,0.5,200,desktop,Agree,10
controls_satisfactory,amt_inline,0.5,200,desktop,Disagree,3
controls_satisfactory,amt_inline,0.5,200,desktop,Neither agree nor disagree,7
controls_satisfactory,amt_inline,0.5,200,desktop,Somewhat agree,3
controls_satisfactory,amt_inline,0.5,200,desktop,Somewhat disagree,1
controls_satisfactory,amt_inline,0.5,200,desktop,Strongly agree,2
controls_satisfactory,amt_inline,0.5,200,desktop,Strongly disagree,4
controls_satisfactory,amt_inline,0.5,50,desktop,Agree,10
controls_satisfactory,amt_inline,0.5,50,desktop,Disagree,1
controls_satisfactory,amt_inline,0.5,50,desktop,Neither agree nor disagree,2
controls_satisfactory,amt_inline,0.5,50,desktop,Somewhat agree,9
controls_satisfactory,amt_inline,0.5,50,desktop,Somewhat disagree,2
controls_satisfactory,amt_inline,0.5,50,desktop,Strongly agree,4
controls_satisfactory,amt_inline,0.5,50,desktop,Strongly disagree,1
controls_satisfactory,amt_inline,0.7,0,desktop,Agree,12
controls_satisfactory,amt_inline,0.7,0,desktop,Neither agree nor disagree,3
controls_satisfactory,amt_inline,0.7,0,desktop,Somewhat agree,9
controls_satisfactory,amt_inline,0.7,0,desktop,Somewhat disagree,1
controls_satisfactory,amt_inline,0.7,0,desktop,Strongly agree,4
controls_satisfactory,amt_inline,0.7,0,desktop,Strongly disagree,1
controls_satisfactory,amt_inline,0.7,100,desktop,Agree,10
controls_satisfactory,amt_inline,0.7,100,desktop,Disagree,3
controls_satisfactory,amt_inline,0.7,100,desktop,Neither agree nor disagree,1
controls_satisfactory,amt_inline,0.7,100,desktop,Somewhat agree,7
controls_satisfactory,amt_inline,0.7,100,desktop,Somewhat disagree,5
controls_satisfactory,amt_inline,0.7,100,desktop,Strongly agree,2
controls_satisfactory,amt_inline,0.7,100,desktop,Strongly disagree,2
controls_satisfactory,amt_inline,0.7,200,desktop,Agree,13
controls_satisfactory,amt_inline,0.7,200,desktop,Disagree,3
controls_satisfactory,amt_inline,0.7,200,desktop,Neither agree nor disagree,2
controls_satisfactory,amt_inline,0.7,200,desktop,Somewhat agree,9
controls_satisfactory,amt_inline,0.7,200,desktop,Somewhat disagree,3
controls_satisfactory,amt_inline,0.7,200,desktop,Strongly agree,3
controls_satisfactory,amt_inline,0.7,200,desktop,Strongly disagree,1
controls_satisfactory,amt_inline,0.7,50,desktop,Agree,9
controls_satisfactory,amt_inline,0.7,50,desktop,Somewhat agree,7
controls_satisfactory,amt_inline,0.7,50,desktop,Somewhat disagree,6
controls_satisfactory,amt_inline,0.7,50,desktop,Strongly agree,7
controls_satisfactory,amt_inline,0.7,50,desktop,Strongly disagree,1
controls_satisfactory,amt_inline,0.9,0,desktop,Agree,12
controls_satisfactory,amt_inline,0.9,0,desktop,Neither agree nor disagree,1
controls_satisfactory,amt_inline,0.9,0,desktop,Somewhat agree,4
controls_satisfactory,amt_inline,0.9,0,desktop,Somewhat disagree,5
controls_satisfactory,amt_inline,0.9,0,desktop,Strongly agree,8
controls_satisfactory,amt_inline,0.9,100,desktop,Agree,15
controls_satisfactory,amt_inline,0.9,100,desktop,Disagree,3
controls_satisfactory,amt_inline,0.9,100,desktop,Somewhat agree,5
controls_satisfactory,amt_inline,0.9,100,desktop,Somewhat disagree,2
controls_satisfactory,amt_inline,0.9,100,desktop,Strongly agree,5
controls_satisfactory,amt_inline,0.9,200,desktop,Agree,17
controls_satisfactory,amt_inline,0.9,200,desktop,Disagree,1
controls_satisfactory,amt_inline,0.9,200,desktop,Neither agree nor disagree,1
controls_satisfactory,amt_inline,0.9,200,desktop,Somewhat agree,3
controls_satisfactory,amt_inline,0.9,200,desktop,Somewhat disagree,1
controls_satisfactory,amt_inline,0.9,200,desktop,Strongly agree,6
controls_satisfactory,amt_inline,0.9,200,desktop,Strongly disagree,1
controls_satisfactory,amt_inline,0.9,50,desktop,Agree,12
controls_satisfactory,amt_inline,0.9,50,desktop,Neither agree nor disagree,1
controls_satisfactory,amt_inline,0.9,50,desktop,Somewhat agree,9
controls_satisfactory,amt_inline,0.9,50,desktop,Somewhat disagree,1
controls_satisfactory,amt_inline,0.9,50,desktop,Strongly agree,5
controls_satisfactory,devices,0.1,0,desktop,Disagree,1
controls_satisfactory,devices,0.1,0,desktop,Neither agree nor disagree,1
controls_satisfactory,devices,0.1,0,desktop,Somewhat agree,3
controls_satisfactory,devices,0.1,0,desktop,Strongly agree,5
controls_satisfactory,devices,0.1,0,desktop,Strongly disagree,2
controls_satisfactory,devices,0.1,0,phone,Agree,1
controls_satisfactory,devices,0.1,0,phone,Neither agree nor disagree,2
controls_satisfactory,devices,0.1,0,phone,Somewhat agree,1
controls_satisfactory,devices,0.1,0,phone,Somewhat disagree,2
controls_satisfactory,devices,0.1,0,phone,Strongly agree,1
controls_satisfactory,devices,0.1,0,phone,Strongly disagree,5
controls_satisfactory,devices,0.1,0,tablet,Agree,1
controls_satisfactory,devices,0.1,0,tablet,Disagree,2
controls_satisfactory,devices,0.1,0,tablet,Neither agree nor disagree,1
controls_satisfactory,devices,0.1,0,tablet,Somewhat agree,2
controls_satisfactory,devices,0.1,0,tablet,Somewhat disagree,4
controls_satisfactory,devices,0.1,0,tablet,Strongly disagree,2
controls_satisfactory,devices,0.5,0,desktop,Agree,4
controls_satisfactory,devices,0.5,0,desktop,Neither agree nor disagree,3
controls_satisfactory,devices,0.5,0,desktop,Somewhat agree,1
controls_satisfactory,devices,0.5,0,desktop,Somewhat disagree,1
controls_satisfactory,devices,0.5,0,desktop,Strongly agree,3
controls_satisfactory,devices,0.5,0,phone,Disagree,2
controls_satisfactory,devices,0.5,0,phone,Neither agree nor disagree,2
controls_satisfactory,devices,0.5,0,phone,Somewhat agree,4
controls_satisfactory,devices,0.5,0,phone,Somewhat disagree,3
controls_satisfactory,devices,0.5,0,phone,Strongly agree,1
controls_satisfactory,devices,0.5,0,tablet,Neither agree nor disagree,1
controls_satisfactory,devices,0.5,0,tablet,Somewhat agree,6
controls_satisfactory,devices,0.5,0,tablet,Somewhat disagree,5
controls_satisfactory,devices,0.9,0,desktop,Agree,4
controls_satisfactory,devices,0.9,0,desktop,Disagree,1
controls_satisfactory,devices,0.9,0,desktop,Neither agree nor disagree,1
controls_satisfactory,devices,0.9,0,desktop,Somewhat agree,4
controls_satisfactory,devices,0.9,0,desktop,Strongly agree,2
controls_satisfactory,devices,0.9,0,phone,Agree,6
controls_satisfactory,devices,0.9,0,phone,Disagree,1
controls_satisfactory,devices,0.9,0,phone,Neither agree nor disagree,1
controls_satisfactory,devices,0.9,0,phone,Somewhat agree,1
controls_satisfactory,devices,0.9,0,phone,Strongly agree,3
controls_satisfactory,devices,0.9,0,tablet,Agree,4
controls_satisfactory,devices,0.9,0,tablet,Neither agree nor disagree,1
controls_satisfactory,devices,0.9,0,tablet,Somewhat agree,3
controls_satisfactory,devices,0.9,0,tablet,Somewhat disagree,3
controls_satisfactory,devices,0.9,0,tablet,Strongly agree,1
keyboard_use_efficiency,amt_bar,0.1,0,desktop,Agree,14
keyboard_use_efficiency,amt_bar,0.1,0,desktop,Neither agree nor disagree,1
keyboard_use_efficiency,amt_bar,0.1,0,desktop,Somewhat agree,5
keyboard_use_efficiency,amt_bar,0.1,0,desktop,Somewhat disagree,2
keyboard_use_efficiency,amt_bar,0.1,0,desktop,Strongly agree,5
keyboard_use_efficiency,amt_bar,0.1,0,desktop,Strongly disagree,1
keyboard_use_efficiency,amt_bar,0.1,100,desktop,Agree,8
keyboard_use_efficiency,amt_bar,0.1,100,desktop,Disagree,5
keyboard_use_efficiency,amt_bar,0.1,100,desktop,Neither agree nor disagree,4
keyboard_use_efficiency,amt_bar,0.1,100,desktop,Somewhat agree,2
keyboard_use_efficiency,amt_bar,0.1,100,desktop,Somewhat disagree,2
keyboard_use_efficiency,amt_bar,0.1,100,desktop,Strongly agree,2
keyboard_use_efficiency,amt_bar,0.1,100,desktop,Strongly disagree,6
keyboard_use_efficiency,amt_bar,0.1,200,desktop,Agree,5
keyboard_use_efficiency,amt_bar,0.1,200,desktop,Disagree,5
keyboard_use_efficiency,amt_bar,0.1,200,desktop,Neither agree nor disagree,2
keyboard_use_efficiency,amt_bar,0.1,200,desktop,Somewhat agree,3
keyboard_use_efficiency,amt_bar,0.1,200,desktop,Somewhat disagree,5
keyboard_use_efficiency,amt_bar,0.1,200,desktop,Strongly agree,4
keyboard_use_efficiency,amt_bar,0.1,200,desktop,Strongly disagree,6
keyboard_use_efficiency,amt_bar,0.1,50,desktop,Agree,4
keyboard_use_efficiency,amt_bar,0.1,50,desktop,Disagree,7
keyboard_use_efficiency,amt_bar,0.1,50,desktop,Neither agree nor disagree,2
keyboard_use_efficiency,amt_bar,0.1,50,desktop,Somewhat agree,8
keyboard_use_efficiency,amt_bar,0.1,50,desktop,Somewhat disagree,4
keyboard_use_efficiency,amt_bar,0.1,50,desktop,Strongly agree,5
keyboard_use_efficiency,amt_bar,0.3,0,desktop,Agree,13
keyboard_use_efficiency,amt_bar,0.3,0,desktop,Disagree,2
keyboard_use_efficiency,amt_bar,0.3,0,desktop,Neither agree nor disagree,2
keyboard_use_efficiency,amt_bar,0.3,0,desktop,Somewhat agree,6
keyboard_use_efficiency,amt_bar,0.3,0,desktop,Somewhat disagree,1
keyboard_use_efficiency,amt_bar,0.3,0,desktop,Strongly agree,3
keyboard_use_efficiency,amt_bar,0.3,0,desktop,Strongly disagree,2
keyboard_use_efficiency,amt_bar,0.3,100,desktop,Agree,8
keyboard_use_efficiency,amt_bar,0.3,100,desktop,Disagree,6
keyboard_use_efficiency,amt_bar,0.3,100,desktop,Somewhat agree,5
keyboard_use_efficiency,amt_bar,0.3,100,desktop,Somewhat disagree,1
keyboard_use_efficiency,amt_bar,0.3,100,desktop,Strongly agree,4
keyboard_use_efficiency,amt_bar,0.3,100,desktop,Strongly disagree,4
keyboard_use_efficiency,amt_bar,0.3,200,desktop,Agree,5
keyboard_use_efficiency,amt_bar,0.3,200,desktop,Disagree,4
keyboard_use_efficiency,amt_bar,0.3,200,desktop,Neither agree nor disagree,1
keyboard_use_efficiency,amt_bar,0.3,200,desktop,Somewhat agree,7
keyboard_use_efficiency,amt_bar,0.3,200,desktop,Somewhat disagree,5
keyboard_use_efficiency,amt_bar,0.3,200,desktop,Strongly agree,2
keyboard_use_efficiency,amt_bar,0.3,200,desktop,Strongly disagree,5
keyboard_use_efficiency,amt_bar,0.3,50,desktop,Agree,7
keyboard_use_efficiency,amt_bar,0.3,50,desktop,Disagree,2
keyboard_use_efficiency,amt_bar,0.3,50,desktop,Neither agree nor disagree,2
keyboard_use_efficiency,amt_bar,0.3,50,desktop,Somewhat agree,6
keyboard_use_efficiency,amt_bar,0.3,50,desktop,Somewhat disagree,6
keyboard_use_efficiency,amt_bar,0.3,50,desktop,Strongly agree,6
keyboard_use_efficiency,amt_bar,0.3,50,desktop,Strongly disagree,1
keyboard_use_efficiency,amt_bar,0.5,0,desktop,Agree,13
keyboard_use_efficiency,amt_bar,0.5,0,desktop,Disagree,1
keyboard_use_efficiency,amt_bar,0.5,0,desktop,Somewhat agree,6
keyboard_use_efficiency,amt_bar,0.5,0,desktop,Somewhat disagree,1
keyboard_use_efficiency,amt_bar,0.5,0,desktop,Strongly agree,8
keyboard_use_efficiency,amt_bar,0.5,100,desktop,Agree,8
keyboard_use_efficiency,amt_bar,0.5,100,desktop,Disagree,1
keyboard_use_efficiency,amt_bar,0.5,100,desktop,Neither agree nor disagree,2
keyboard_use_efficiency,amt_bar,0.5,100,desktop,Somewhat agree,5
keyboard_use_efficiency,amt_bar,0.5,100,desktop,Somewhat disagree,6
keyboard_use_efficiency,amt_bar,0.5,100,desktop,Strongly agree,1
keyboard_use_efficiency,amt_bar,0.5,100,desktop,Strongly disagree,6
keyboard_use_efficiency,amt_bar,0.5,200,desktop,Agree,2
keyboard_use_efficiency,amt_bar,0.5,200,desktop,Disagree,4
keyboard_use_efficiency,amt_bar,0.5,200,desktop,Neither agree nor disagree,3
keyboard_use_efficiency,amt_bar,0.5,200,desktop,Somewhat agree,5
keyboard_use_efficiency,amt_bar,0.5,200,desktop,Somewhat disagree,7
keyboard_use_efficiency,amt_bar,0.5,200,desktop,Strongly agree,2
keyboard_use_efficiency,amt_bar,0.5,200,desktop,Strongly disagree,7
keyboard_use_efficiency,amt_bar,0.5,50,desktop,Agree,12
keyboard_use_efficiency,amt_bar,0.5,50,desktop,Disagree,3
keyboard_use_efficiency,amt_bar,0.5,50,desktop,Neither agree nor disagree,1
keyboard_use_efficiency,amt_bar,0.5,50,desktop,Somewhat agree,4
keyboard_use_efficiency,amt_bar,0.5,50,desktop,Somewhat disagree,2
keyboard_use_efficiency,amt_bar,0.5,50,desktop,Strongly agree,6
keyboard_use_efficiency,amt_bar,0.5,50,desktop,Strongly disagree,2
keyboard_use_efficiency,amt_bar,0.7,0,desktop,Agree,14
keyboard_use_efficiency,amt_bar,0.7,0,desktop,Disagree,1
keyboard_use_efficiency,amt_bar,0.7,0,desktop,Neither agree nor disagree,1
keyboard_use_efficiency,amt_bar,0.7,0,desktop,Somewhat agree,4
keyboard_use_efficiency,amt_bar,0.7,0,desktop,Somewhat disagree,1
keyboard_use_efficiency,amt_bar,0.7,0,desktop,Strongly agree,6
keyboard_use_efficiency,amt_bar,0.7,0,desktop,Strongly disagree,1
keyboard_use_efficiency,amt_bar,0.7,100,desktop,Agree,5
keyboard_use_efficiency,amt_bar,0.7,100,desktop,Disagree,6
keyboard_use_efficiency,amt_bar,0.7,100,desktop,Neither agree nor disagree,5
keyboard_use_efficiency,amt_bar,0.7,100,desktop,Somewhat agree,6
keyboard_use_efficiency,amt_bar,0.7,100,desktop,Somewhat disagree,3
keyboard_use_efficiency,amt_bar,0.7,100,desktop,Strongly agree,4
